customer_id,churn_probability,top_1_name,top_1_value,top_1_impact,top_2_name,top_2_value,top_2_impact
15729515,0.0348,products_number,2.0,-0.8809,limite_credito,154758.67,0.2775
15729574,0.0209,products_number,2.0,-1.2555,balance,0.0,0.0242
15729582,0.7272,balance,80697.44,-0.3942,age,49.0,1.0886
15729668,0.2157,age,30.0,-1.3743,active_member,0.0,0.3525
15729689,0.1173,products_number,2.0,-1.0864,limite_credito,99682.31,0.2816
15729763,0.072,age,36.0,-0.9623,products_number,1.0,0.1351
15729804,0.0106,products_number,2.0,-1.2177,balance,0.0,0.0273
15729832,0.0451,age,30.0,-1.8532,active_member,0.0,0.3361
15729908,0.2241,age,38.0,-0.9785,products_number,1.0,0.4616
15729956,0.0484,age,28.0,-1.3123,gender_Female,1.0,0.1976
15729958,0.153,age,39.0,-0.647,products_number,1.0,0.5539
15729970,0.1509,age,30.0,-1.3944,country_germany,1.0,0.3462
15729975,0.4213,tenure,8.0,-0.4726,age,47.0,0.8565
15730059,0.1101,products_number,2.0,-0.875,age,46.0,0.4128
15730150,0.134,age,38.0,-1.0587,active_member,0.0,0.3227
15730161,0.0748,products_number,2.0,-1.4082,gender_Female,1.0,0.3272
15730272,0.2331,active_member,1.0,-1.1341,age,60.0,1.0649
15730273,0.0706,age,29.0,-1.5478,products_number,1.0,0.4538
15730339,0.1515,age,32.0,-1.0781,active_member,0.0,0.3966
15730345,0.1547,age,36.0,-0.9845,gender_Female,1.0,0.2339
15730353,0.1118,products_number,2.0,-1.1376,active_member,0.0,0.3553
15730360,0.0208,products_number,2.0,-1.2052,estimated_salary,66263.87,0.0844
15730397,0.043,active_member,1.0,-0.4878,products_number,1.0,0.088
15730418,0.029,age,34.0,-1.3947,active_member,0.0,0.2794
15730441,0.006,products_number,2.0,-1.1847,balance,0.0,0.0326
15730447,0.0706,products_number,2.0,-1.5534,age,50.0,1.0335
15730448,0.0569,age,26.0,-1.4565,products_number,1.0,0.2598
15730460,0.2912,age,38.0,-0.9345,products_number,1.0,0.4889
15730469,0.0642,age,33.0,-1.1049,limite_credito,289795.56,0.3868
15730488,0.1683,age,28.0,-1.3314,products_number,1.0,0.434
15730540,0.1696,products_number,2.0,-1.0894,active_member,0.0,0.3387
15730579,0.0682,active_member,1.0,-1.3138,estimated_salary,186335.07,0.1706
15730590,0.1234,products_number,2.0,-1.2703,active_member,0.0,0.2873
15730639,0.1498,age,25.0,-1.1548,limite_credito,213755.41,0.3697
15730657,0.1766,active_member,1.0,-0.4169,products_number,1.0,0.1384
15730673,0.5994,tenure,7.0,-0.4372,country_germany,1.0,0.4909
15730705,0.1033,age,38.0,-0.9498,active_member,0.0,0.2961
15730735,0.0698,products_number,2.0,-0.874,limite_credito,91071.73,0.2538
15730738,0.0145,products_number,2.0,-1.3014,estimated_salary,18210.36,0.0748
15730796,0.1568,age,22.0,-0.9959,gender_Female,1.0,0.2518
15730810,0.1418,active_member,1.0,-0.6333,age,46.0,0.5145
15730830,0.0321,products_number,2.0,-1.2348,gender_Female,1.0,0.1722
15730868,0.0225,products_number,2.0,-1.6745,balance,0.0,0.0577
15731117,0.1377,age,30.0,-1.3011,active_member,0.0,0.3556
15731166,0.0463,age,32.0,-1.4,products_number,1.0,0.1993
15731246,0.0373,products_number,2.0,-1.388,active_member,0.0,0.3854
15731267,0.1216,age,38.0,-0.9608,active_member,0.0,0.3263
15731281,0.0683,products_number,2.0,-1.1301,gender_Female,1.0,0.1656
15731327,0.019,age,28.0,-1.2121,limite_credito,342357.7,0.154
15731330,0.1545,active_member,1.0,-0.4447,gender_Female,1.0,0.1896
15731412,0.3648,age,39.0,-0.6288,country_germany,1.0,0.3384
15731463,0.6166,tenure,10.0,-0.4315,age,45.0,0.7962
15731478,0.3662,cidade_nice,1.0,-0.4844,active_member,0.0,0.3538
15731507,0.2891,age,34.0,-1.1434,active_member,0.0,0.3553
15731511,0.1663,products_number,2.0,-1.1818,age,47.0,0.4393
15731519,0.0384,products_number,2.0,-1.2984,active_member,0.0,0.276
15731522,0.0387,active_member,1.0,-1.3509,gender_Female,1.0,0.2487
15731553,0.0267,age,24.0,-1.27,active_member,0.0,0.3245
15731569,0.0074,products_number,2.0,-1.1774,balance,0.0,0.0384
15731586,0.0808,age,32.0,-1.0687,active_member,0.0,0.2983
15731669,0.3084,gender_Female,0.0,-0.3398,active_member,0.0,0.3381
15731755,0.2796,products_number,2.0,-1.4686,age,51.0,1.4954
15731760,0.0627,age,27.0,-1.3352,products_number,1.0,0.4284
15731781,0.0599,products_number,2.0,-1.6751,active_member,0.0,0.3853
15731829,0.0245,products_number,2.0,-1.2441,estimated_salary,25662.27,0.2708
15731865,0.022,age,29.0,-1.3902,active_member,0.0,0.3377
15731890,0.1324,active_member,1.0,-0.4962,products_number,1.0,0.1847
15731989,0.0772,age,37.0,-1.0092,active_member,0.0,0.3295
15732020,0.2572,products_number,2.0,-1.2605,age,58.0,1.4611
15732102,0.0523,age,28.0,-1.4736,active_member,0.0,0.3478
15732113,0.4094,active_member,1.0,-0.6659,age,51.0,1.3185
15732175,0.0983,age,38.0,-0.7307,products_number,1.0,0.4897
15732199,0.0519,age,32.0,-0.9404,products_number,1.0,0.1285
15732235,0.1597,active_member,1.0,-1.2326,age,65.0,0.8219
15732265,0.021,products_number,2.0,-1.2464,active_member,0.0,0.328
15732268,0.062,age,30.0,-1.5589,active_member,0.0,0.3191
15732293,0.0105,products_number,2.0,-1.2927,estimated_salary,99086.74,0.025
15732299,0.2376,active_member,1.0,-1.0357,products_number,3.0,2.081
15732307,0.1073,age,34.0,-1.1716,products_number,1.0,0.2522
15732334,0.0526,products_number,2.0,-1.3514,active_member,0.0,0.298
15732430,0.8543,cidade_madrid,1.0,-0.5232,age,56.0,2.1851
15732448,0.1257,age,29.0,-1.3254,products_number,1.0,0.4714
15732476,0.0253,products_number,2.0,-1.1883,gender_Female,1.0,0.1793
15732563,0.0928,age,34.0,-1.2193,limite_credito,159248.48,0.2751
15732610,0.0514,age,29.0,-1.3397,active_member,0.0,0.2872
15732621,0.0659,age,36.0,-1.1905,products_number,1.0,0.459
15732628,0.3942,active_member,1.0,-0.3468,age,47.0,0.8999
15732660,0.1514,age,29.0,-1.3284,products_number,1.0,0.4943
15732672,0.0801,age,37.0,-0.6827,products_number,1.0,0.1597
15732674,0.0534,products_number,2.0,-0.8211,limite_credito,180754.05,0.3317
15732740,0.2972,age,33.0,-1.1544,active_member,0.0,0.368
15732774,0.1087,age,38.0,-0.8869,active_member,0.0,0.2968
15732778,0.0156,age,31.0,-1.1709,limite_credito,88654.9,0.1476
15732791,0.1329,age,34.0,-1.2617,country_germany,1.0,0.3448
15732832,0.103,products_number,2.0,-1.3862,gender_Female,1.0,0.3427
15732884,0.1066,age,30.0,-1.3758,active_member,0.0,0.2986
15732903,0.1044,products_number,2.0,-0.9459,limite_credito,150391.85,0.35
15732963,0.0332,products_number,2.0,-1.2802,gender_Female,1.0,0.2442
15732967,0.0225,products_number,2.0,-1.3038,estimated_salary,151581.79,0.1308
15732987,0.3835,gender_Female,0.0,-0.3078,active_member,0.0,0.4107
15733014,0.1391,active_member,1.0,-1.1515,age,63.0,0.8974
15733032,0.0309,products_number,2.0,-1.5997,age,48.0,0.6662
15733111,0.1027,age,34.0,-1.0005,products_number,1.0,0.0778
15733138,0.1852,active_member,1.0,-0.567,country_germany,1.0,0.3543
15733169,0.0567,age,24.0,-1.2138,estimated_salary,161253.08,0.1037
15733229,0.0674,products_number,2.0,-1.2226,active_member,0.0,0.33
15733297,0.1814,tenure,10.0,-0.4296,gender_Female,1.0,0.2584
15733303,0.0117,active_member,1.0,-1.3604,age,68.0,0.2116
15733387,0.4012,active_member,1.0,-0.857,age,54.0,1.2591
15733429,0.0312,products_number,2.0,-1.2546,country_germany,1.0,0.1528
15733444,0.0433,products_number,2.0,-1.3131,active_member,0.0,0.2841
15733460,0.0153,products_number,2.0,-1.3571,credit_utilization,,0.0174
15733476,0.0849,age,32.0,-1.1877,products_number,1.0,0.2397
15733491,0.1335,products_number,2.0,-1.2635,active_member,0.0,0.2832
15733581,0.0965,age,33.0,-1.3391,active_member,0.0,0.3681
15733597,0.136,products_number,2.0,-0.9688,limite_credito,206640.55,0.2615
15733602,0.1226,products_number,2.0,-1.0353,cidade_zaragoza,1.0,0.4029
15733616,0.0999,active_member,1.0,-0.4474,products_number,1.0,0.1896
15733661,0.0928,age,28.0,-1.4063,active_member,0.0,0.3184
15733705,0.0698,age,32.0,-1.1575,credit_utilization,-1.337933064064805,0.1769
15733768,0.0871,age,34.0,-1.3438,products_number,1.0,0.4335
15733797,0.0516,products_number,2.0,-1.4113,active_member,0.0,0.3098
15733842,0.0845,age,26.0,-1.6832,active_member,0.0,0.3122
15733876,0.0196,products_number,2.0,-1.3724,estimated_salary,40062.29,0.065
15733883,0.027,age,30.0,-1.2982,active_member,0.0,0.3291
15733904,0.0547,age,33.0,-1.4647,active_member,0.0,0.4047
15733964,0.3205,active_member,1.0,-0.8569,age,55.0,1.4149
15733974,0.1321,age,39.0,-0.8931,active_member,0.0,0.318
15734005,0.1394,products_number,2.0,-1.5204,gender_Female,1.0,0.348
15734044,0.246,age,32.0,-1.0392,limite_credito,26017.29,0.3025
15734058,0.0512,age,33.0,-1.257,country_germany,1.0,0.2312
15734085,0.0751,age,25.0,-1.474,country_germany,1.0,0.3529
15734161,0.0382,products_number,2.0,-1.7242,active_member,0.0,0.1909
15734177,0.0212,products_number,2.0,-1.2958,estimated_salary,152992.04,0.0679
15734202,0.9317,balance,86891.84,-0.2222,age,54.0,1.8089
15734246,0.0401,age,22.0,-1.1066,limite_credito,143102.7,0.2304
15734311,0.0295,age,29.0,-1.1846,gender_Female,1.0,0.2442
15734312,0.0321,products_number,2.0,-1.646,age,45.0,0.3219
15734438,0.0315,age,30.0,-1.4321,active_member,0.0,0.2165
15734461,0.1359,age,33.0,-1.2946,products_number,1.0,0.3057
15734491,0.0796,products_number,2.0,-1.2043,gender_Female,1.0,0.3061
15734565,0.0198,products_number,2.0,-1.3518,active_member,0.0,0.2976
15734588,0.0997,products_number,2.0,-1.6371,age,48.0,0.8885
15734626,0.0431,products_number,2.0,-1.1374,gender_Female,1.0,0.2689
15734628,0.0318,products_number,2.0,-1.2168,active_member,0.0,0.2774
15734634,0.1913,age,29.0,-1.2038,active_member,0.0,0.3909
15734659,0.3607,products_number,2.0,-1.3728,age,47.0,0.4467
15734714,0.0889,age,30.0,-1.708,active_member,0.0,0.3543
15734737,0.0507,products_number,2.0,-1.6196,age,58.0,1.4246
15734765,0.1555,age,21.0,-1.1242,gender_Female,1.0,0.1707
15734850,0.1023,age,37.0,-0.9955,active_member,0.0,0.4225
15734886,0.1197,age,35.0,-1.1791,active_member,0.0,0.3238
15734892,0.0293,products_number,2.0,-1.3868,cidade_bilbao,1.0,0.1011
15734917,0.0525,age,23.0,-1.2938,active_member,0.0,0.379
15734942,0.3892,age,39.0,-0.7377,active_member,0.0,0.3489
15734948,0.0261,age,25.0,-1.2909,active_member,0.0,0.3193
15734970,0.0806,age,40.0,-0.8867,active_member,0.0,0.2868
15734987,0.1284,products_number,2.0,-1.2012,age,45.0,0.249
15734999,0.1376,age,37.0,-0.9774,active_member,0.0,0.3389
15735025,0.0615,products_number,2.0,-0.7735,limite_credito,421072.9,0.2185
15735078,0.5469,products_number,2.0,-1.0572,age,55.0,1.5803
15735080,0.2705,active_member,1.0,-1.0047,age,65.0,0.6927
15735106,0.0934,age,30.0,-1.2601,active_member,0.0,0.3587
15735203,0.1483,age,34.0,-1.4225,country_germany,1.0,0.3013
15735221,0.0991,products_number,2.0,-1.4203,gender_Female,1.0,0.3112
15735222,0.0467,products_number,2.0,-1.1421,gender_Female,1.0,0.241
15735263,0.0928,age,28.0,-1.3059,limite_credito,31968.06,0.3228
15735330,0.1666,age,39.0,-0.8392,products_number,1.0,0.489
15735339,0.4532,gender_Female,0.0,-0.3669,products_number,1.0,0.5711
15735346,0.4226,tenure,10.0,-0.5315,country_germany,1.0,0.3608
15735358,0.569,active_member,1.0,-0.4818,age,48.0,0.9678
15735388,0.0415,age,27.0,-1.4469,active_member,0.0,0.2768
15735400,0.0695,age,29.0,-1.4418,active_member,0.0,0.3315
15735428,0.1105,products_number,2.0,-1.2416,active_member,0.0,0.2931
15735439,0.2488,age,33.0,-1.2403,active_member,0.0,0.4149
15735522,0.0766,products_number,2.0,-1.2626,limite_credito,238073.05,0.3685
15735549,0.0422,products_number,2.0,-1.1058,limite_credito,70825.95,0.1411
15735632,0.2581,gender_Female,0.0,-0.4003,products_number,1.0,0.5681
15735687,0.14,age,38.0,-0.987,active_member,0.0,0.345
15735688,0.1177,age,33.0,-1.3932,active_member,0.0,0.3421
15735719,0.0448,products_number,2.0,-1.3769,gender_Female,1.0,0.2711
15735782,0.0937,age,32.0,-1.3417,active_member,0.0,0.4019
15735784,0.152,age,40.0,-0.7728,products_number,1.0,0.4017
15735788,0.0226,products_number,2.0,-1.2104,credit_utilization,,0.0204
15735799,0.4742,active_member,1.0,-1.0623,age,60.0,0.968
15735837,0.025,products_number,2.0,-1.3443,country_france,0.0,0.0747
15735849,0.0968,age,27.0,-1.1649,estimated_salary,168834.38,0.1754
15735968,0.0227,products_number,2.0,-1.5552,balance,0.0,0.0966
15736043,0.0538,age,36.0,-1.173,products_number,1.0,0.1145
15736112,0.2266,active_member,1.0,-0.9323,age,59.0,1.1863
15736124,0.0344,age,27.0,-1.3214,limite_credito,227544.29,0.2438
15736146,0.0887,age,29.0,-1.557,country_germany,1.0,0.271
15736154,0.0664,products_number,2.0,-1.4936,age,45.0,0.4743
15736228,0.1548,active_member,1.0,-0.4477,products_number,1.0,0.1975
15736254,0.0536,age,30.0,-1.5637,active_member,0.0,0.3555
15736271,0.2968,age,31.0,-1.2562,products_number,1.0,0.5545
15736274,0.0101,age,33.0,-1.5557,active_member,0.0,0.314
15736287,0.1138,age,34.0,-1.4235,products_number,1.0,0.4701
15736299,0.1846,age,38.0,-0.9159,products_number,1.0,0.2888
15736302,0.0447,products_number,2.0,-1.7455,age,49.0,0.9362
15736327,0.3446,products_number,2.0,-1.1218,age,47.0,0.883
15736371,0.0624,age,36.0,-1.1249,limite_credito,220489.01,0.1973
15736397,0.0403,age,25.0,-1.7802,active_member,0.0,0.3417
15736399,0.0374,products_number,2.0,-1.5341,active_member,0.0,0.3493
15736413,0.0131,products_number,2.0,-1.3067,estimated_salary,164484.78,0.1469
15736431,0.0302,products_number,2.0,-1.2814,active_member,0.0,0.3369
15736495,0.1148,age,36.0,-1.2851,active_member,0.0,0.3887
15736533,0.5147,age,39.0,-0.7685,country_germany,1.0,0.423
15736578,0.1909,active_member,1.0,-0.4385,products_number,1.0,0.4774
15736601,0.0756,age,36.0,-1.2722,active_member,0.0,0.2631
15736656,0.1014,products_number,2.0,-1.4682,age,50.0,1.0264
15736717,0.0684,age,33.0,-1.2874,estimated_salary,179446.31,0.2245
15736730,0.6023,active_member,1.0,-0.4366,age,46.0,0.6669
15736760,0.5882,tenure,9.0,-0.2429,products_number,1.0,0.4904
15736769,0.0324,age,29.0,-1.4176,active_member,0.0,0.2785
15736778,0.3549,active_member,1.0,-0.9738,age,62.0,1.2121
15736816,0.3222,age,37.0,-0.6872,products_number,1.0,0.4398
15736879,0.0152,age,24.0,-1.3927,active_member,0.0,0.3146
15736990,0.0819,age,30.0,-1.5539,active_member,0.0,0.2453
15737051,0.019,products_number,2.0,-1.2877,active_member,0.0,0.2836
15737080,0.014,age,33.0,-1.2249,gender_Female,1.0,0.1326
15737133,0.1097,active_member,1.0,-1.3804,products_number,1.0,0.1205
15737169,0.0753,age,27.0,-1.0447,products_number,1.0,0.0975
15737173,0.0274,age,26.0,-1.3663,active_member,0.0,0.3809
15737194,0.0244,products_number,2.0,-1.2804,active_member,0.0,0.2665
15737265,0.482,age,40.0,-0.5913,country_germany,1.0,0.488
15737275,0.0724,active_member,1.0,-0.4836,products_number,1.0,0.0716
15737310,0.0727,age,31.0,-1.3672,active_member,0.0,0.3371
15737354,0.1093,products_number,2.0,-1.5375,age,49.0,0.9763
15737385,0.1066,products_number,2.0,-1.4112,age,48.0,0.4972
15737404,0.0469,age,32.0,-1.2488,products_number,1.0,0.1272
15737408,0.4267,cidade_lyon,1.0,-0.4798,active_member,0.0,0.3503
15737414,0.108,age,36.0,-1.2473,active_member,0.0,0.3476
15737489,0.5307,tenure,5.0,-0.379,age,48.0,0.6876
15737506,0.6176,gender_Female,0.0,-0.3403,products_number,1.0,0.6096
15737509,0.1124,age,36.0,-1.0847,active_member,0.0,0.406
15737521,0.1673,products_number,2.0,-1.3608,limite_credito,148444.93,0.3646
15737542,0.4932,age,38.0,-0.8273,country_germany,1.0,0.4307
15737571,0.0899,age,30.0,-1.048,gender_Female,1.0,0.1734
15737605,0.4678,products_number,2.0,-0.8303,age,47.0,0.7964
15737627,0.1093,age,22.0,-1.3233,active_member,0.0,0.3241
15737647,0.5279,age,79.0,-0.5815,active_member,0.0,0.7064
15737705,0.1405,age,28.0,-1.5323,active_member,0.0,0.2901
15737732,0.2091,products_number,2.0,-1.3922,gender_Female,1.0,0.3327
15737748,0.1005,age,34.0,-1.203,active_member,0.0,0.3188
15737782,0.0749,age,31.0,-1.2169,products_number,1.0,0.4796
15737792,0.231,age,32.0,-1.1506,active_member,0.0,0.3186
15737888,0.2688,active_member,1.0,-0.4802,age,45.0,0.4674
15737909,0.1463,products_number,2.0,-1.1539,limite_credito,240915.08,0.3977
15737910,0.0792,products_number,2.0,-1.3081,active_member,0.0,0.3405
15737961,0.0679,age,30.0,-1.2946,limite_credito,225469.92,0.1919
15737971,0.0302,products_number,2.0,-1.2772,active_member,0.0,0.23
15737977,0.0327,products_number,2.0,-1.2093,gender_Female,1.0,0.1456
15738018,0.0245,products_number,2.0,-1.4903,active_member,0.0,0.3127
15738042,0.0446,products_number,2.0,-1.224,limite_credito,324170.08,0.1779
15738063,0.0139,products_number,2.0,-1.2205,credit_score,631.0,0.0077
15738150,0.0326,products_number,2.0,-1.7507,age,46.0,0.3973
15738166,0.3649,active_member,1.0,-0.4268,credit_score,999.0,0.2224
15738174,0.0183,products_number,2.0,-1.2351,gender_Female,1.0,0.2065
15738191,0.0175,products_number,2.0,-1.2149,credit_score,577.0,0.0537
15738219,0.0784,products_number,2.0,-1.2668,gender_Female,1.0,0.2629
15738220,0.0161,products_number,2.0,-1.3957,active_member,0.0,0.2863
15738224,0.0897,age,34.0,-1.4019,active_member,0.0,0.3557
15738291,0.4384,products_number,2.0,-0.806,age,50.0,1.101
15738411,0.02,age,36.0,-1.114,products_number,1.0,0.078
15738448,0.0479,age,26.0,-1.3302,active_member,0.0,0.278
15738487,0.0252,age,28.0,-1.3917,active_member,0.0,0.3319
15738497,0.3078,products_number,2.0,-0.9876,active_member,0.0,0.4056
15738516,0.4967,age,37.0,-0.8028,products_number,1.0,0.5365
15738546,0.0492,products_number,2.0,-1.378,gender_Female,1.0,0.2759
15738588,0.5821,age,38.0,-0.7566,country_germany,1.0,0.4323
15738627,0.0154,products_number,2.0,-1.1988,credit_utilization,,0.0236
15738634,0.3348,active_member,1.0,-0.5322,age,49.0,1.1814
15738662,0.4628,balance,159434.03,-0.3191,products_number,1.0,0.4143
15738672,0.1771,products_number,2.0,-1.1643,active_member,0.0,0.2679
15738721,0.1652,active_member,1.0,-0.5322,age,43.0,0.1259
15738751,0.2175,products_number,2.0,-1.5529,age,48.0,0.9059
15738785,0.0127,products_number,2.0,-1.1859,credit_score,545.0,0.0412
15738828,0.7887,gender_Female,0.0,-0.2577,age,47.0,0.582
15738835,0.1485,products_number,2.0,-1.0654,active_member,0.0,0.3622
15738884,0.6093,gender_Female,0.0,-0.2832,products_number,1.0,0.4532
15738936,0.0611,products_number,2.0,-1.0252,credit_utilization,0.544795520873833,0.1464
15738954,0.069,age,37.0,-0.9866,active_member,0.0,0.2952
15738980,0.0594,products_number,2.0,-1.7177,active_member,0.0,0.3147
15739042,0.1062,products_number,2.0,-1.2485,active_member,0.0,0.3323
15739046,0.1816,age,25.0,-1.0776,gender_Female,1.0,0.286
15739054,0.1331,age,31.0,-1.1536,gender_Female,1.0,0.2086
15739068,0.0363,age,27.0,-1.1767,limite_credito,123779.0,0.2523
15739123,0.6943,products_number,2.0,-1.1288,age,51.0,1.426
15739131,0.2539,age,29.0,-1.444,active_member,0.0,0.4589
15739160,0.4559,cidade_nice,1.0,-0.2883,active_member,0.0,0.3275
15739168,0.1606,age,32.0,-1.1286,estimated_salary,161854.98,0.2489
15739189,0.0491,products_number,2.0,-1.3156,active_member,0.0,0.3414
15739194,0.129,age,39.0,-0.8772,limite_credito,198914.54,0.2884
15739223,0.0411,products_number,2.0,-1.1154,gender_Female,1.0,0.2049
15739248,0.0481,products_number,2.0,-1.6481,age,54.0,1.4252
15739271,0.1126,age,34.0,-1.4104,country_germany,1.0,0.3169
15739357,0.182,age,32.0,-1.1107,active_member,0.0,0.4069
15739476,0.1395,age,33.0,-1.2163,products_number,1.0,0.4744
15739502,0.0816,age,33.0,-1.2388,limite_credito,114953.83,0.1649
15739514,0.0205,age,33.0,-1.215,gender_Female,1.0,0.1374
15739548,0.0514,age,29.0,-1.5809,active_member,0.0,0.2507
15739576,0.0149,products_number,2.0,-1.1597,balance,999999.99,0.0632
15739692,0.0521,products_number,2.0,-1.6559,active_member,0.0,0.3669
15739803,0.0192,products_number,2.0,-1.3274,active_member,0.0,0.3517
15739847,0.337,age,39.0,-0.854,country_germany,1.0,0.5122
15739931,0.0511,age,35.0,-1.0398,products_number,1.0,0.1312
15739997,0.0574,age,25.0,-1.3435,estimated_salary,185900.88,0.153
15740043,0.0658,age,34.0,-1.201,products_number,1.0,0.1466
15740072,0.1119,products_number,2.0,-0.8724,limite_credito,320687.2,0.2262
15740147,0.5467,tenure,10.0,-0.4463,age,45.0,0.6676
15740164,0.0992,age,35.0,-1.0932,products_number,1.0,0.2243
15740175,0.3215,products_number,2.0,-1.2834,active_member,0.0,0.2577
15740237,0.3004,age,37.0,-0.8232,products_number,1.0,0.4978
15740264,0.0265,products_number,2.0,-1.4628,active_member,0.0,0.3248
15740283,0.0122,age,30.0,-1.4353,active_member,0.0,0.3104
15740356,0.1457,age,27.0,-1.4628,country_germany,1.0,0.3327
15740383,0.1478,products_number,2.0,-1.1995,gender_Female,1.0,0.2918
15740404,0.0485,products_number,2.0,-1.2178,gender_Female,1.0,0.262
15740411,0.0382,products_number,2.0,-1.162,limite_credito,161645.04,0.26
